date;open ;high;low ;close ;volume ;marcap
234;2808.10;2832.18;2653.94;2730.40;1072840000;44957775265
235;2732.70;2777.26;2699.19;2754.86;866473984;45366654309
236;2757.50;2768.08;2480.96;2576.48;1460089984;42433788244
237;2577.77;2610.76;2450.80;2529.45;937404032;41663929265
238;2538.71;2693.32;2529.34;2671.78;789104000;44013533097
239;2679.73;2897.45;2679.73;2809.01;1380099968;46279316161
240;2807.02;2808.76;2692.80;2726.45;803745984;44924534585
241;2724.39;2758.53;2644.85;2757.18;705942976;45435913868
242;2763.24;2889.62;2720.61;2875.34;860574976;47388334773
243;2871.30;2921.35;2685.61;2718.26;1324669952;44804603885
244;2727.13;2762.53;2668.59;2710.67;1094950016;44684649516
245;2709.56;2813.31;2685.14;2804.73;804796992;46239970790
246;2806.93;2899.33;2743.72;2895.89;1002120000;47749461443
247;2897.63;3290.01;2874.83;3252.91;1945699968;53643452554
248;3257.61;3293.29;3155.60;3213.94;1105030016;53006426108
249;3212.78;3397.68;3180.89;3378.94;1482279936;55734179251
250;3370.22;3484.85;3345.83;3419.94;1752760064;56417337745
251;3420.40;3422.76;3247.67;3342.47;1468960000;55145196472
252;3341.84;3453.45;3319.47;3381.28;1515110016;55791120000
253;3373.82;3679.72;3372.12;3650.62;2021190016;60241844923
254;3650.63;3949.92;3613.70;3884.71;2219589888;64111163866
255;3880.04;4208.39;3857.80;4073.26;3159089920;67230528989
256;4066.10;4325.13;3989.16;4325.13;2463089920;71394704654
257;4326.99;4455.97;3906.18;4181.93;3258050048;69038855081
258;4200.34;4381.23;3994.42;4376.63;2272039936;72260183303
259;4384.44;4484.70;4243.71;4331.69;2553359872;71527949443
260;4324.34;4370.13;4015.40;4160.62;2941710080;68710871037
261;4137.75;4243.26;3970.55;4193.70;2975820032;69265141208
262;4189.31;4196.29;4069.88;4087.66;2109769984;67520478838
263;4090.48;4109.14;3988.60;4001.74;2800890112;66106992038
264;3998.35;4128.76;3674.58;4100.52;3764239872;67743202431
265;4089.01;4255.78;4078.41;4151.52;2369819904;68593954170
266;4137.60;4376.39;4130.26;4334.68;2037750016;71625870868
267;4332.82;4455.70;4307.35;4371.60;1727970048;72241507489
268;4372.06;4379.28;4269.52;4352.40;1511609984;71929882019
269;4345.10;4416.59;4317.29;4382.88;1537459968;72441993792
270;4384.45;4403.93;4224.64;4382.66;1959330048;72445588933
271;4389.21;4625.68;4352.13;4579.02;2486080000;75699786263
272;4570.36;4626.52;4471.41;4565.30;1937849984;75482724984
273;4555.59;4736.05;4549.40;4703.39;1944930048;77775374625
274;4701.76;4892.01;4678.53;4892.01;2599079936;80905039782
275;4901.42;4975.04;4469.24;4578.77;2722139904;75734114962
276;4585.27;4714.08;4417.59;4582.96;1933190016;75812181334
277;4591.63;4591.63;4108.40;4236.31;2987330048;70087101256
278;4228.29;4427.84;3998.11;4376.53;2697969920;72417728536
279;4376.59;4617.25;4376.59;4597.12;2172100096;76077049312
280;4589.14;4655.04;4491.33;4599.88;1844620032;76132843874
281;4605.16;4661.00;4075.18;4228.75;2700890112;69999555938
282;4229.81;4308.82;4114.11;4226.06;1386230016;69963847482
283;4229.34;4245.44;3951.04;4122.94;1679090048;68263826801
284;4122.47;4261.67;4099.40;4161.27;1557330048;68907352119
285;4168.88;4344.65;4085.22;4130.81;1864530048;68412822896
286;4131.98;4131.98;3789.92;3882.59;2219409920;64311123695
287;3875.37;3920.60;3153.86;3154.95;2716310016;52265453816
288;3166.30;3733.45;2946.62;3637.52;4148069888;60267886368
289;3637.75;3808.84;3487.79;3625.04;1818400000;60068678195
290;3606.28;3664.81;3445.64;3582.88;1239149952;59377995376
291;3591.09;4079.23;3591.09;4065.20;1943209984;67377945990
292;4073.79;4094.07;3868.87;3924.97;1563980032;65061185838
293;3916.36;4031.39;3857.73;3905.95;1213830016;64751811835
294;3901.47;3916.42;3613.63;3631.04;1411480064;60202370872
295;3628.02;3758.27;3553.53;3630.70;1194829952;60203040223
296;3629.92;3819.21;3594.58;3792.40;928113984;62892069389
297;3796.15;3796.15;3666.90;3682.84;768014976;61081971156
298;3681.58;3950.25;3681.58;3926.07;1374210048;65122213849
299;3928.41;3969.89;3869.90;3892.35;1043740032;64569365079
300;3892.94;4210.05;3884.82;4200.67;1686880000;69691950752
301;4197.13;4279.31;4109.70;4174.73;1712320000;69270823146
302;4171.62;4214.63;4039.29;4163.07;1367049984;69086146650
303;4166.11;4358.43;4160.86;4338.71;1207449984;72008428789
304;4341.05;4403.74;4269.81;4403.74;1208210048;73094870674
305;4395.81;4470.23;4377.46;4409.32;1431730048;73195646776
306;4408.46;4432.47;4258.89;4317.48;1288019968;71681069637
307;4319.37;4352.31;4210.42;4229.36;1116770048;70225033578
308;4229.88;4362.64;4164.05;4328.41;1161769984;71876277937
309;4324.46;4413.27;4320.53;4370.81;1069939968;72589262957
310;4369.35;4443.88;4321.05;4426.89;906928000;73529314833
311;4429.67;4624.14;4405.64;4610.48;1313869952;76589293760
312;4614.52;4878.71;4564.25;4772.02;1968739968;79282158943
313;4776.21;4922.17;4765.10;4781.99;1597139968;79457603224
314;4789.25;4873.73;4751.63;4826.48;1222279936;80205238020
315;4829.58;5446.91;4822.00;5446.91;2791610112;90525666972
316;5464.16;5840.30;5436.85;5647.21;3615480064;93864253934
317;5643.53;5837.70;5591.64;5831.79;1669030016;96942498331
318;5835.96;5852.48;5478.61;5678.19;1976039936;94403031755
319;5687.57;5776.23;5544.21;5725.59;2008070016;95203392843
320;5741.58;5800.35;5472.72;5605.51;1821570048;93218297189
321;5603.82;5603.82;5151.44;5590.69;2399269888;92982539106
322;5583.74;5744.35;5531.06;5708.52;1780540032;94954808115
323;5708.11;6060.11;5627.23;6011.45;2354429952;100007000000
324;5996.79;6194.88;5965.07;6031.60;2207099904;100354000000
325;6036.66;6076.26;5792.34;6008.42;2034630016;99981911326
326;6006.00;6075.59;5732.47;5930.32;2401840128;98695054084
327;5935.52;5935.52;5504.18;5526.64;2735699968;91988225800
328;5524.60;5754.33;5397.88;5750.80;1966989952;95732630220
329;5747.95;5976.80;5721.22;5904.83;1905040000;98310176011
330;5899.74;5988.39;5728.82;5780.90;1710130048;96254297360
331;5787.82;5876.72;5689.19;5753.09;1403920000;95797359518
332;5754.44;6255.71;5724.58;6153.85;2859040000;102482000000
333;6114.85;6214.99;6040.85;6130.53;1772150016;102105000000
334;6132.02;6470.43;6103.33;6468.40;2311379968;107744000000
335;6440.97;6767.31;6377.88;6767.31;2870320128;112735000000
336;6777.77;7367.33;6758.72;7078.50;4653770240;117933000000
337;7087.53;7461.29;7002.94;7207.76;3369860096;120097000000
338;7164.48;7492.86;7031.28;7379.95;2483800064;122979000000
339;7404.52;7617.48;7333.19;7407.41;2380410112;123449000000
340;7403.22;7445.77;7007.31;7022.76;3111899904;117051000000
341;7023.10;7253.32;7023.10;7144.38;2326340096;119091000000
342;7141.38;7776.42;7114.02;7459.69;4602200064;124361000000
343;7446.83;7446.83;7101.52;7143.58;3226249984;119105000000
344;7173.73;7312.00;6436.87;6618.14;5208249856;110354000000
345;6618.61;6873.15;6204.22;6357.60;4908680192;106016000000
346;6295.45;6625.05;5519.01;5950.07;8957349888;99226193603
347;5938.25;6811.19;5844.29;6559.49;6263249920;109401000000
348;6561.48;6764.98;6461.75;6635.75;3197110016;110683000000
349;6634.76;7342.25;6634.76;7315.54;4200880128;122036000000
350;7323.24;7967.38;7176.58;7871.69;5123809792;131328000000
351;7853.57;8004.59;7561.09;7708.99;4651670016;128622000000
352;7697.21;7884.99;7463.44;7790.15;3667190016;129997000000
353;7766.03;8101.91;7694.10;8036.49;3149319936;134124000000
354;8039.07;8336.86;7949.36;8200.64;3488450048;136882000000
355;8205.74;8348.66;7762.71;8071.26;4277609984;134740000000
356;8077.95;8302.26;8075.47;8253.55;3633530112;137798000000
357;8232.38;8267.40;8038.77;8038.77;4225179904;134228000000
358;8074.02;8374.16;7940.93;8253.69;5058610176;137832000000
359;8241.71;8790.92;8191.15;8790.92;4342060032;146821000000
360;8789.04;9522.93;8775.59;9330.55;5475579904;155851000000
361;9352.72;9818.35;9352.72;9818.35;5653320192;164019000000
362;9823.43;10125.70;9736.30;10058.80;6348819968;168056000000
363;10077.40;11517.40;9601.03;9888.61;11568799744;165234000000
364;9906.79;10801.00;9202.05;10233.60;8310689792;171020000000
365;10198.60;11046.70;9694.65;10975.60;6783119872;183445000000
366;10978.30;11320.20;10905.10;11074.60;5138500096;185122000000
367;11082.70;11858.70;10862.00;11323.20;6608309760;189302000000
368;11315.40;11657.20;11081.80;11657.20;6132409856;194913000000
369;11685.70;12032.00;11604.60;11916.70;6895260160;199278000000
370;11923.40;14369.10;11923.40;14291.50;12656300032;239024000000
371;14266.10;17899.70;14057.30;17899.70;17950699520;299405000000
372;17802.90;18353.40;14336.90;16569.40;21135998976;277186000000
373;16523.30;16783.00;13674.90;15178.20;13911300096;253946000000
374;15168.40;15850.60;13226.60;15455.40;13433299968;258615000000
375;15427.40;17513.90;15404.80;16936.80;12153900032;283440000000
376;16919.80;17781.80;16571.60;17415.40;14603799552;291484000000
377;17500.00;17653.10;16039.70;16408.20;12976900096;274664000000
378;16384.60;17085.80;16185.90;16564.00;13777399808;277310000000
379;16601.30;18154.10;16601.30;17706.90;14309999616;296482000000
380;17760.30;19716.70;17515.30;19497.40;12740599808;326502000000
381;19475.80;20089.00;18974.10;19140.80;13314599936;320577000000
382;19106.40;19371.00;18355.90;19114.20;14839499776;320174000000
383;19118.30;19177.80;17275.40;17776.70;16894499840;297801000000
384;17760.30;17934.70;16077.70;16624.60;22149699584;278529000000
385;16642.40;17567.70;15342.70;15802.90;16516599808;264789000000
386;15898.00;15943.40;11833.00;13831.80;22197999616;231788000000
387;13948.70;15603.20;13828.80;14699.20;13086000128;246349000000
388;14608.20;14626.00;12747.70;13925.80;11572299776;233414000000
389;13995.90;14593.00;13448.90;14026.60;10664699904;235127000000
390;14036.60;16461.20;14028.90;16099.80;13454300160;269908000000
391;16163.50;16930.90;15114.30;15838.50;12487600128;265559000000
392;15864.10;15888.40;13937.30;14606.50;12336499712;244930000000
393;14695.80;15279.00;14307.00;14656.20;13025500160;245794000000
394;14681.90;14681.90;12350.10;12952.20;14452599808;217240000000
395;12897.70;14377.40;12755.60;14156.40;12136299520;237466000000
396;14112.20;14112.20;13154.70;13657.20;10291200000;229119000000
397;13625.00;15444.60;13163.60;14982.10;16846600192;251378000000
398;14978.20;15572.80;14844.50;15201.00;16871900160;255081000000
399;15270.70;15739.70;14522.20;15599.20;21783199744;261795000000
400;15477.20;17705.20;15202.80;17429.50;23840899072;292544000000
401;17462.10;17712.40;16764.60;17527.00;18314600448;294217000000
402;17527.30;17579.60;16087.70;16477.60;15866000384;276635000000
403;16476.20;16537.90;14208.20;15170.10;18413899776;254715000000
404;15123.70;15497.50;14424.00;14595.40;16659999744;245096000000
405;14588.50;14973.30;13691.20;14973.30;18500800512;251473000000
406;14968.20;15018.80;13105.90;13405.80;16534099968;225179000000
407;13453.90;14229.90;13158.10;13980.60;12065699840;234865000000
408;13952.40;14659.50;13952.40;14360.20;12763599872;241269000000
409;14370.80;14511.80;13268.00;13772.00;11084099584;231413000000
410;13767.30;14445.50;13641.70;13819.80;12750799872;232243000000
411;13836.10;13843.10;10194.90;11490.50;18853799936;193121000000
412;11431.10;11678.00;9402.29;11188.60;18830600192;188070000000
413;11198.80;12107.30;10942.50;11474.90;15020399616;192908000000
414;11429.80;11992.80;11172.10;11607.40;10740400128;195159000000
415;11656.20;13103.00;11656.20;12899.20;11801700352;216908000000
416;12889.20;12895.90;11288.20;11600.10;9935179776;195089000000
417;11633.10;11966.40;10240.20;10931.40;10537400320;183866000000
418;10944.50;11377.60;10129.70;10868.40;9660609536;182830000000
419;10903.40;11501.40;10639.80;11359.40;9940989952;191115000000
420;11421.70;11785.70;11057.40;11259.40;8873169920;189455000000
421;11256.00;11656.70;10470.30;11171.40;9746199552;187996000000
422;11174.90;11614.90;10989.20;11440.70;7583269888;192551000000
423;11475.30;12040.30;11475.30;11786.30;8350360064;198390000000
424;11755.50;11875.60;11179.20;11296.40;7107359744;190164000000
425;11306.80;11307.20;10036.20;10106.30;8637859840;170152000000
426;10108.20;10381.60;9777.42;10221.10;8041160192;172100000000
427;10237.30;10288.80;8812.28;9170.54;9959400448;154429000000
428;9142.28;9142.28;7796.49;8830.75;12726899712;148725000000
429;8852.12;9430.75;8251.63;9174.91;7263790080;154540000000
430;9175.70;9334.87;8031.22;8277.01;7073549824;139434000000
431;8270.54;8364.84;6756.68;6955.27;9285289984;117184000000
432;7051.75;7850.70;6048.26;7754.00;13999800320;130658000000
433;7755.49;8509.11;7236.79;7621.30;9169280000;128435000000
434;7637.86;8558.77;7637.86;8265.59;9346750464;139307000000
435;8271.84;8736.98;7884.71;8736.98;6784820224;147266000000
436;8720.08;9122.55;8295.47;8621.90;7780960256;145342000000
437;8616.13;8616.13;7931.10;8129.97;6122189824;137065000000
438;8141.43;8985.92;8141.43;8926.57;6256439808;150513000000
439;8926.72;8958.47;8455.41;8598.31;5696719872;144996000000
440;8599.92;9518.54;8599.92;9494.63;7909819904;160132000000
441;9488.32;10234.80;9395.58;10166.40;9062540288;171478000000
442;10135.70;10324.10;9824.82;10233.90;7296159744;172637000000
443;10207.50;11139.50;10149.40;11112.70;8660880384;187482000000
444;11123.40;11349.80;10326.00;10551.80;8744009728;178041000000
445;10552.60;11273.80;10513.20;11225.30;7652089856;189427000000
446;11231.80;11958.50;11231.80;11403.70;9926540288;192458000000
447;11372.20;11418.50;10479.10;10690.40;9405339648;180442000000
448;10660.40;11039.10;9939.09;10005.00;8040079872;168892000000
449;9937.07;10487.30;9734.56;10301.10;7739500032;173909000000
450;10287.70;10597.20;9546.97;9813.07;6917929984;165688000000
451;9796.42;9923.22;9407.06;9664.73;5706939904;163204000000
452;9669.43;10475.00;9501.73;10366.70;7287690240;175076000000
453;10393.90;10878.50;10246.10;10725.60;6966179840;181159000000
454;10687.20;11089.80;10393.10;10397.90;6936189952;175644000000
455;10385.00;11052.30;10352.70;10951.00;7317279744;185010000000
456;10977.40;11189.00;10850.10;11086.40;7620590080;187319000000
457;11101.90;11528.20;11002.40;11489.70;6690570240;194159000000
458;11497.40;11512.60;11136.10;11512.60;6084149760;194567000000
459;11532.40;11704.10;11443.90;11573.30;6468539904;195615000000
460;11500.10;11500.10;10694.30;10779.90;6832169984;182225000000
461;10803.90;10929.50;9692.12;9965.57;8797910016;168480000000
462;9951.44;10147.40;9335.87;9395.01;7186089984;158852000000
463;9414.69;9466.35;8513.03;9337.55;8704190464;157898000000
464;9350.59;9531.32;8828.47;8866.00;5386319872;149940000000
465;8852.78;9711.89;8607.12;9578.63;6296370176;162010000000
466;9602.93;9937.50;8956.43;9205.12;6457399808;155711000000
467;9173.04;9470.38;8958.19;9194.85;5991139840;155556000000
468;9214.65;9355.85;8068.59;8269.81;6438230016;139921000000
469;8290.76;8428.35;7783.05;8300.86;6834429952;140461000000
470;8322.91;8585.15;8005.31;8338.35;5289379840;141112000000
471;8321.91;8346.53;7812.82;7916.88;4426149888;133993000000
472;7890.52;8245.51;7397.99;8223.68;6639190016;139202000000
473;8344.12;8675.87;8182.40;8630.65;6729110016;146108000000
474;8619.67;9051.02;8389.89;8913.47;6361789952;150910000000
475;8937.48;9177.37;8846.33;8929.28;6043129856;151194000000
476;8939.44;9100.71;8564.90;8728.47;5530390016;147809000000
477;8736.25;8879.62;8360.62;8879.62;5954120192;150384000000
478;8901.95;8996.18;8665.70;8668.12;5664600064;146819000000
479;8612.81;8682.01;8449.10;8495.78;4569880064;143914000000
480;8498.47;8530.08;7921.43;8209.40;5921039872;139078000000
481;8200.00;8232.78;7797.28;7833.04;5378250240;132717000000
482;7836.83;8122.89;7809.17;7954.48;4935289856;134788000000
483;7979.07;7994.33;7081.38;7165.70;6361229824;121436000000
484;7171.45;7276.66;6683.93;6890.52;6289509888;116787000000
485;6892.48;7207.85;6863.52;6973.53;4553269760;118205000000
486;7003.06;7060.95;6526.87;6844.23;4532100096;116027000000
487;6844.86;7135.47;6816.58;7083.80;4333440000;120102000000
488;7102.26;7530.94;7072.49;7456.11;5499700224;126429000000
489;7456.41;7469.88;6803.88;6853.84;4936000000;116230000000
490;6848.65;6933.82;6644.80;6811.47;5639320064;115524000000
491;6815.96;6857.49;6575.00;6636.32;3766810112;112565000000
492;6630.51;7050.54;6630.51;6911.09;3976610048;117241000000
493;6919.98;7111.56;6919.98;7023.52;3652499968;119163000000
494;7044.32;7178.11;6661.99;6770.73;4894060032;114886000000
495;6795.44;6872.41;6704.15;6834.76;4272750080;115978000000
496;6843.47;6968.32;6817.59;6968.32;4641889792;118267000000
497;6955.38;7899.23;6806.51;7889.25;8906250240;133913000000
498;7901.09;8183.96;7758.93;7895.96;7764460032;134043000000
499;7874.67;8140.71;7846.00;7986.24;5191430144;135589000000
500;7999.33;8338.42;7999.33;8329.11;5244480000;141427000000
501;8337.57;8371.15;7925.73;8058.67;5631309824;136849000000
502;8071.66;8285.96;7881.72;7902.09;6900879872;134207000000
503;7944.43;8197.80;7886.01;8163.42;6529909760;138661000000
504;8159.27;8298.69;8138.78;8294.31;7063209984;140903000000
505;8286.88;8880.23;8244.54;8845.83;8438110208;150287000000
506;8848.79;8997.57;8652.15;8895.58;7548550144;151150000000
507;8925.06;9001.64;8779.61;8802.46;6629899776;149586000000
508;8794.39;8958.55;8788.81;8930.88;6925190144;151785000000
509;8934.34;9732.61;8927.83;9697.50;10678800384;164833000000
510;9701.03;9745.32;8799.84;8845.74;11083100160;150369000000
511;8867.32;9281.51;8727.09;9281.51;8970559488;157793000000
512;9290.63;9375.47;8987.05;8987.05;7566289920;152803000000
513;8939.27;9412.09;8931.99;9348.48;7805479936;158963000000
514;9346.41;9531.49;9193.71;9419.08;8853000192;160182000000
515;9426.11;9477.14;9166.81;9240.55;8673920000;157164000000
516;9251.47;9255.88;8891.05;9119.01;7713019904;155114000000
517;9104.60;9256.52;9015.14;9235.92;7558159872;157120000000
518;9233.97;9798.33;9188.15;9743.86;10207299584;165778000000
519;9695.50;9779.20;9585.96;9700.76;8217829888;165063000000
520;9700.28;9964.50;9695.12;9858.15;7651939840;167760000000
521;9845.31;9940.14;9465.25;9654.80;7222280192;164317000000
522;9645.67;9665.85;9231.53;9373.01;7394019840;159538000000
523;9380.87;9462.75;9127.77;9234.82;7415869952;157202000000
524;9223.73;9374.76;9031.62;9325.18;7226890240;158759000000
525;9325.96;9396.04;9040.52;9043.94;6906699776;153988000000
526;9052.96;9052.96;8394.46;8441.49;8488520192;143744000000
527;8441.44;8664.86;8223.50;8504.89;6821380096;144841000000
528;8515.49;8773.55;8395.12;8723.94;5866379776;148588000000
529;8713.10;8881.12;8367.97;8716.79;7364149760;148480000000
530;8705.19;8836.19;8456.45;8510.38;6705710080;144980000000
531;8504.41;8508.43;8175.49;8368.83;6760220160;142587000000
532;8370.05;8445.54;8054.12;8094.32;5862530048;137924000000
533;8091.83;8274.12;7974.82;8250.97;5764190208;140608000000
534;8255.73;8372.06;8183.35;8247.18;4712399872;140559000000
535;8246.99;8562.41;8205.24;8513.25;5191059968;145110000000
536;8522.33;8557.52;8365.12;8418.99;5154990080;143519000000
537;8419.87;8423.25;8004.58;8041.78;5137010176;137104000000
538;8037.08;8054.66;7507.88;7557.82;6491120128;128868000000
539;7561.12;7738.60;7331.14;7587.34;6049220096;129385000000
540;7592.30;7659.14;7392.65;7480.14;4867829760;127574000000
541;7486.48;7595.16;7349.12;7355.88;4051539968;125469000000
542;7362.08;7381.74;7270.96;7368.22;4056519936;125695000000
543;7371.31;7419.05;7100.89;7135.99;5040600064;121747000000
544;7129.46;7526.42;7090.68;7472.59;5662660096;127503000000
545;7469.73;7573.77;7313.60;7406.52;4922540032;126392000000
546;7406.15;7608.90;7361.13;7494.17;5127130112;127903000000
547;7500.70;7604.73;7407.34;7541.45;4921460224;128726000000
548;7536.72;7695.83;7497.26;7643.45;4939299840;130482000000
549;7632.09;7754.89;7613.04;7720.25;4851760128;131808000000
550;7722.53;7753.82;7474.04;7514.47;4993169920;128312000000
551;7500.90;7643.23;7397.00;7633.76;4961739776;130366000000
552;7625.97;7680.43;7502.01;7653.98;4692259840;130725000000
553;7650.82;7741.27;7650.82;7678.24;4485799936;131153000000
554;7685.14;7698.19;7558.40;7624.92;4227579904;130256000000
555;7632.52;7683.58;7531.98;7531.98;3845220096;128682000000
556;7499.55;7499.55;6709.07;6786.02;5804839936;115948000000
557;6799.29;6910.18;6706.63;6906.92;4745269760;118026000000
558;6905.82;6907.96;6542.08;6582.36;4654380032;112492000000
559;6596.88;6631.66;6285.63;6349.90;5052349952;108531000000
560;6342.75;6707.14;6334.46;6675.35;5138710016;114106000000
561;6674.08;6681.08;6433.87;6456.58;3955389952;110379000000
562;6455.45;6592.49;6402.29;6550.16;3194170112;111992000000
563;6545.53;6589.11;6499.27;6499.27;3104019968;111135000000
564;6510.07;6781.14;6446.68;6734.82;4039200000;115176000000
565;6742.39;6822.50;6709.92;6769.94;4057029888;115790000000
566;6770.76;6821.56;6611.88;6776.55;3888640000;115916000000
567;6780.09;6810.94;6715.17;6729.74;3529129984;115130000000
568;6737.88;6747.08;6006.60;6083.69;5079810048;104089000000
569;6090.10;6224.82;6071.81;6162.48;3431360000;105449000000
570;6164.28;6223.78;5826.41;6173.23;4566909952;105647000000
571;6171.97;6327.37;6119.68;6249.18;5500810240;106958000000
572;6253.55;6290.16;6093.67;6093.67;3279759872;104308000000
573;6084.40;6180.00;6052.85;6157.13;3296219904;105404000000
574;6153.16;6170.41;5873.05;5903.44;3467800064;101072000000
575;5898.13;6261.66;5835.75;6218.30;3966230016;106475000000
576;6214.22;6465.51;6214.22;6404.00;4543860224;109666000000
577;6411.68;6432.85;6289.29;6385.82;4788259840;109366000000
578;6380.38;6683.86;6305.70;6614.18;4396930048;113289000000
579;6596.66;6671.37;6447.75;6529.59;4672309760;111849000000
580;6550.87;6771.92;6450.46;6597.55;4176689920;113025000000
581;6599.71;6749.54;6546.65;6639.14;4999240192;113748000000
582;6638.69;6700.94;6533.55;6673.50;4313959936;114351000000
583;6668.71;6863.99;6579.24;6856.93;3961080064;117507000000
584;6857.80;6885.91;6747.98;6773.88;3386210048;116097000000
585;6775.08;6838.68;6724.34;6741.75;3718129920;115558000000
586;6739.21;6767.74;6320.72;6329.95;4052430080;108511000000
587;6330.77;6444.96;6330.47;6394.71;3644859904;109632000000
588;6396.78;6397.10;6136.42;6228.81;3770170112;106799000000
589;6235.03;6310.55;6192.24;6238.05;3805400064;106968000000
590;6247.50;6298.19;6212.22;6276.12;2923670016;107631000000
591;6272.70;6403.46;6256.51;6359.64;3285459968;109075000000
592;6357.01;6741.75;6357.01;6741.75;4725799936;115638000000
593;6739.65;7387.24;6684.17;7321.04;5961950208;125589000000
594;7315.32;7534.99;7280.47;7370.78;6103410176;126458000000
595;7378.20;7494.46;7295.46;7466.86;5111629824;128123000000
596;7467.40;7594.67;7323.26;7354.13;4936869888;126203000000
597;7352.72;7437.64;7262.41;7419.29;3726609920;127333000000
598;7417.80;7537.95;7383.82;7418.49;3695460096;127337000000
599;7414.71;7771.50;7409.10;7711.11;5132480000;132375000000
600;7716.51;8424.27;7705.50;8424.27;7277689856;144635000000
601;8379.66;8416.87;8086.36;8181.39;5845400064;140483000000
602;8176.85;8290.33;7878.71;7951.58;4899089920;136553000000
603;7950.40;8262.66;7839.76;8165.01;5195879936;140236000000
604;8169.06;8222.85;8110.77;8192.15;3988750080;140717000000
605;8205.82;8272.26;8141.18;8218.46;4107190016;141186000000
606;8221.58;8235.50;7917.50;8180.48;5551400000;140547000000
607;8181.20;8181.53;7696.93;7780.44;5287530000;133688000000
608;7769.04;7769.04;7504.95;7624.91;4797620000;131030000000
609;7634.19;7712.77;7523.44;7567.15;4214110000;130052000000
610;7562.14;7562.14;7328.65;7434.39;4627150000;127786000000
611;7438.67;7497.49;6984.07;7032.85;4268390000;120900000000
612;7031.08;7102.77;6940.70;7068.48;3679110000;121526000000
613;7062.94;7166.55;6890.54;6951.80;3925900000;119532000000
614;6958.32;7146.56;6748.24;6753.12;4682800000;116128000000
615;6746.85;6746.85;6226.22;6305.80;5064430000;108448000000
616;6305.56;6625.73;6249.07;6568.23;4267040000;112974000000
617;6571.42;6591.26;6124.52;6184.71;4528680000;106391000000
618;6185.79;6455.74;6109.03;6295.73;4047850000;108314000000
619;6283.65;6409.85;6237.50;6322.69;5665250000;108790000000
620;6341.36;6537.05;6225.72;6297.57;4083980000;108370000000
621;6287.66;6287.94;5971.05;6199.71;5301700000;106696000000
622;6221.42;6588.49;6221.42;6308.52;4895450000;108582000000
623;6294.23;6473.50;6276.41;6334.73;4328420000;109045000000
624;6340.91;6582.50;6324.97;6580.63;4992990000;113291000000
625;6583.43;6617.35;6353.73;6423.76;3984520000;110603000000
626;6422.57;6537.98;6361.55;6506.07;3311170000;112032000000
627;6500.51;6536.92;6297.93;6308.53;3665100000;108642000000
628;6301.07;6500.87;6298.24;6488.76;3377180000;111758000000
629;6486.25;6816.79;6310.11;6376.71;4668110000;109841000000
630;6371.34;6546.54;6371.34;6534.88;3426180000;112577000000
631;6551.52;6719.96;6498.64;6719.96;4097820000;115778000000
632;6719.95;6789.63;6700.96;6763.19;3312600000;116534000000
633;6754.64;6774.75;6620.75;6707.26;3295500000;115585000000
634;6710.80;6884.64;6689.71;6884.64;4019000000;118658000000
635;6891.08;7109.56;6882.34;7096.28;4659940000;122319000000
636;7091.71;7113.30;6970.82;7047.16;4145880000;121485000000
637;7043.76;7072.69;6834.69;6978.23;4463250000;120310000000
638;6973.97;7057.17;6920.16;7037.58;4495650000;121347000000
639;7044.81;7242.29;7038.05;7193.25;4116050000;124045000000
640;7189.58;7306.31;7132.16;7272.72;4329540000;125428000000
641;7279.03;7317.94;7208.15;7260.06;4087760000;125223000000
642;7263.00;7388.26;7255.44;7361.66;4273640000;126987000000
643;7361.46;7388.43;6792.83;6792.83;5800460000;117186000000
644;6755.14;6755.14;6404.72;6529.17;5523470000;112650000000
645;6528.92;6555.29;6396.87;6467.07;4264680000;111590000000
646;6460.17;6534.25;6197.52;6225.98;3835060000;107442000000
647;6223.38;6446.26;6201.22;6300.86;3671890000;108747000000
648;6301.57;6374.98;6292.76;6329.70;3714100000;109256000000
649;6331.88;6398.92;6260.21;6321.20;3849910000;109120000000
650;6317.01;6363.87;6265.09;6351.80;4064230000;109662000000
651;6354.24;6535.41;6354.24;6517.31;4210910000;112531000000
652;6515.41;6596.10;6456.17;6512.71;4076220000;112462000000
653;6509.40;6561.72;6493.55;6543.20;3216300000;113000000000
654;6536.68;6544.33;6460.10;6517.18;3273730000;112562000000
655;6514.06;6540.21;6257.52;6281.20;3910780000;108497000000
656;6280.91;6384.18;6265.71;6371.30;4180090000;110065000000
657;6371.85;6448.46;6208.34;6398.54;4431340000;110548000000
658;6398.85;6529.26;6395.95;6519.67;4348110000;112653000000
659;6513.87;6794.33;6496.36;6734.95;6531940000;116385000000
660;6735.05;6814.56;6616.80;6721.98;4509660000;116174000000
661;6715.32;6766.15;6679.42;6710.63;4197500000;115990000000
662;6704.77;6713.56;6580.90;6595.41;4177310000;114011000000
663;6603.64;6603.64;6381.86;6446.47;4726180000;111450000000
664;6452.79;6585.91;6397.89;6495.00;4437300000;112300000000
665;6495.29;6712.10;6464.95;6676.75;4606810000;115455000000
666;6678.75;6785.03;6598.32;6644.13;5014430000;114904000000
667;6643.10;6643.10;6511.65;6601.96;4363690000;114187000000
668;6604.71;6643.78;6566.54;6625.56;4002280000;114609000000
669;6619.85;6653.30;6549.08;6589.62;4000970000;114000000000
670;6593.24;6611.84;6537.90;6556.10;3979260000;113431000000
